city,state,region,year,v1_excel_mt_co2,v2_city_specific_mt_co2,v3_mpg_split_mt_co2,v2_v1_delta,v2_v1_pct,v3_v1_delta,v3_v1_pct,v3_v2_delta,v3_v2_pct,v2_gasoline,v2_diesel,v2_ethanol,v2_electricity,v3_gasoline,v3_diesel,v3_ethanol,v3_electricity
Kansas City,Missouri,SPPC,2047,970492.093678452,776927.9239867362,910410.1996467754,-193564.16969171574,-19.944950706197957,-60081.89403167658,-6.190868985232887,133482.27566003916,17.180779778783954,658406.4352726297,72433.87787884203,36463.69819498476,9623.912640279606,784197.411385347,76653.47561445035,31675.867541681473,17883.445105296516
Kansas City,Missouri,SPPC,2048,968065.7802681644,767764.9173222029,907598.6436873295,-200300.86294596142,-20.690831865834156,-60467.136580834864,-6.246180560590091,139833.72636512655,18.21309143075151,649547.4238576876,73156.87550117592,33830.24507094449,11230.37289239488,774615.8586954533,80923.4778505138,29389.355381445006,22669.951759917447
Kansas City,Missouri,SPPC,2049,972433.9222240328,761027.8096482975,906339.7341197414,-211406.11257573531,-21.739894890979627,-66094.18810429145,-6.796779358861612,145311.92447144387,19.094167470515767,642566.2564714274,73975.36934315866,31381.338080103054,13104.845753608426,767357.8061368694,85968.26778015663,27258.70008229349,25754.9601204219
Kansas City,Missouri,SPPC,2050,979497.367861704,755803.6959510356,908358.4289767906,-223693.67191066837,-22.837598063076353,-71138.93888491334,-7.262800413666605,152554.73302575503,20.184438610583115,637469.116126135,74887.39334137889,29098.427054029024,14348.759429492631,761785.5492992392,91871.70766049715,25279.611197930895,29421.560819123373
Lansing,Michigan,MISE,2027,1603108.6910768675,255411.5415557206,279408.705184009,-1347697.149521147,-84.06773396106092,-1323699.9858928586,-82.57081963691934,23997.16362828837,9.395489131822629,215377.0469945059,9198.931250811314,29423.350503341386,1412.2128070620106,243946.18407953443,7820.577583886181,25785.569341682116,1856.3741789062665
Lansing,Michigan,MISE,2028,1539102.1430715837,244097.34698612016,267803.2613791174,-1295004.7960854636,-84.14027632376786,-1271298.8816924663,-82.6000332346583,23705.91439299722,9.71166409045207,206036.9254910846,9174.523956116554,27294.99312715348,1590.9044117655026,234075.13695003302,7776.016392535242,23856.29600668525,2095.8120298639014
Lansing,Michigan,MISE,2029,1506549.9665316714,234499.53287223462,261244.05810844773,-1272050.4336594366,-84.43466608597844,-1245305.9084232235,-82.65944947648333,26744.525236213114,11.40493753170275,198718.13210445183,9138.889442199135,25320.348450780173,1322.16287480346,229700.52000220504,7735.757488171096,22076.463797194734,1731.3168208768361
Lansing,Michigan,MISE,2030,1455393.219742279,225513.56841501244,251656.7802350761,-1229879.6513272666,-84.50497327073253,-1203736.439507203,-82.7086744103673,26143.211820063647,11.592744509258225,191717.25204922323,9119.731711048711,23488.490583803832,1188.0940709366826,221867.19738212784,7727.224090121478,20497.10807657073,1565.250686256037
Lansing,Michigan,MISE,2031,1408367.275946535,216784.4557240539,242675.76303732212,-1191582.8202224812,-84.6073918766426,-1165691.5129092128,-82.7690001619624,25891.30731326822,11.943341245013158,184966.49780960786,9077.032655114148,21789.036668510027,951.8885908218427,214710.17801888988,7703.519031733622,19004.35388964109,1257.7120970575104
Lansing,Michigan,MISE,2032,1355844.0604569844,209384.7515835143,233736.87012255567,-1146459.3088734702,-84.55687068371701,-1122107.1903344288,-82.7607851861832,24352.118539041374,11.630320906786945,179057.73226435858,9046.337316600664,20212.702878614742,1067.9791239403262,207035.91227470423,7688.675170473494,17605.8970412686,1406.3856361093626
Lansing,Michigan,MISE,2033,1339843.91634235,202109.66322762868,230645.68498907372,-1137734.2531147213,-84.91543225576832,-1109198.2313532762,-82.78563031291621,28536.021761445038,14.119078378407849,173190.86592950777,9006.52950069474,18751.780390144933,1160.4874072812459,205149.52924946166,7692.431062375583,16285.102449536544,1518.622227699929
Lansing,Michigan,MISE,2034,1290575.3868787491,195097.87489642008,221877.17950288337,-1095477.511982329,-84.88287651539183,-1068698.2073758657,-82.80788695037083,26779.304606463294,13.726087288588234,167417.0651436441,8983.592543251174,17397.33143524604,1299.885774278761,197310.34398295026,7733.7895159824375,15135.796645778632,1697.2493581720387
Lansing,Michigan,MISE,2035,1250086.09034508,188499.0196437963,214686.6357749108,-1061587.0707012836,-84.92111694549276,-1035399.4545701692,-82.82625193312505,26187.61613111451,13.892706805903208,161947.9009032116,8976.03621950877,16141.001288588897,1434.0812324870421,190953.9256750962,7810.172983536738,14050.588550611497,1871.9485656663874
Lansing,Michigan,MISE,2036,1212714.8061151672,182203.85664795403,207951.31626675674,-1030510.9494672131,-84.97553953087872,-1004763.4898484105,-82.85241383892131,25747.459618802706,14.131127678900219,156796.37909043042,8979.94193241122,14975.343133306864,1452.1924918055427,185093.6719892026,7920.646618801306,13042.53529449092,1894.462364261926
Lansing,Michigan,MISE,2037,1178157.3424067858,176300.66882523053,201743.17342357157,-1001856.6735815553,-85.03589779739634,-976414.1689832143,-82.87638109427365,25442.50459834104,14.431314848591171,151946.26673132848,8995.287516047712,13893.417549210322,1465.6970286440398,179658.99629810787,8069.355763625446,12101.799737307081,1913.0216245311765
Lansing,Michigan,MISE,2038,1146626.0536880577,170796.86636660303,196135.5196807887,-975829.1873214546,-85.10439686790261,-950490.534007269,-82.89455232157599,25338.653314185678,14.835549300885944,147358.4550756704,9020.187090669782,12888.863399424456,1529.3608008383796,174655.19685050967,8260.958328384304,11222.326262483883,1997.0382394108706
Lansing,Michigan,MISE,2039,1116665.3132764357,165713.60276370807,190862.615128266,-950951.7105127276,-85.15995788590553,-925802.6981481697,-82.9078047953105,25149.012364557944,15.176190695955153,143078.52623809365,9056.837946882255,11956.62150158593,1621.6170771462312,169832.2767631769,8500.505976864793,10413.30080881895,2116.531579405353
Lansing,Michigan,MISE,2040,1090463.9103799688,160938.87564310827,186006.02040133788,-929525.0347368605,-85.2412469490137,-904457.8899786309,-82.94248726337723,25067.14475822961,15.575568462288455,139133.79732953603,9107.622426880886,11091.417139700729,1606.0387469906348,165453.16501204835,8796.684755352893,9660.877976755,2095.2926571816392
Lansing,Michigan,MISE,2041,1057216.6299704844,156783.17845400854,179938.27508926115,-900433.4515164759,-85.1701936945141,-877278.3548812233,-82.97999955843632,23155.096635252616,14.768865425218456,135524.850020919,9170.912492639009,10288.839380513513,1798.5765599370459,159460.6909439441,9154.556832419112,8956.158021998295,2366.8692908996322
Lansing,Michigan,MISE,2042,1035772.663365919,153072.80322418388,176404.21582314823,-882699.8601417352,-85.22138992095545,-859368.4475427708,-82.96882877272577,23331.41259896435,15.2420365391716,132222.91558825466,9245.852479145147,9544.350305687229,2059.684851096844,155809.38480928584,9582.2968954031,8305.930992801383,2706.6031256579063
Lansing,Michigan,MISE,2043,1015569.9412189332,149834.95353934108,173434.59313186555,-865734.9876795921,-85.24622013137743,-842135.3480870677,-82.92243733369054,23599.639592524472,15.750423405929837,129254.60651444529,9333.228230429384,8853.69398597235,2393.4248084940527,152497.4108265934,10090.042176208999,7704.173805930069,3142.96632313305
Lansing,Michigan,MISE,2044,1003134.6174814224,147057.84050666503,171357.5931275511,-856076.7769747573,-85.34016891213622,-831777.0243538712,-82.9177868910775,24299.75262088608,16.52394223739791,126656.2312976983,9434.549181026898,8212.870800025647,2754.189227914196,149913.728776015,10690.199289433303,7130.277737510804,3623.3873245920167
Lansing,Michigan,MISE,2045,989780.7733605944,144658.64600817894,169249.68334167873,-845122.1273524155,-85.38477914487865,-820531.0900189157,-82.90028581106635,24591.037333499786,16.99935538737824,124336.51520637474,9546.057831352196,7618.38732699103,3157.685643460977,147089.0338345252,11391.050391313467,6617.599062359711,4152.00005348032
Lansing,Michigan,MISE,2046,980367.8679640512,142758.389811738,167968.30956447026,-837609.4781523133,-85.43828347738416,-812399.5583995809,-82.86680795513082,25209.91975273227,17.659151091559483,122393.50870226552,9671.413905899537,7067.041778486002,3626.425425086924,144855.09119135558,12208.148094020366,6135.423595398967,4769.646683695334
Lansing,Michigan,MISE,2047,970492.093678452,141332.39025974355,167175.2008854542,-829159.7034187084,-85.43703846941689,-803316.8927929978,-82.77418209026199,25842.81062571064,18.285129529201477,120769.01158113565,9809.606392888842,6556.294608521981,4197.477677197075,142802.74569429882,13160.54489394506,5695.426680894,5516.483616316311
Lansing,Michigan,MISE,2048,968065.7802681644,140376.54013361456,167267.065241096,-827689.2401345498,-85.49927670258846,-800798.7150270684,-82.7215186560193,26890.52510748143,19.15599649477486,119537.04796261693,9962.487213097607,6082.790949441253,4794.214008458783,141412.4826139075,14272.224324242956,5284.30416478728,6298.054138158258
Lansing,Michigan,MISE,2049,972433.9222240328,140016.9549989299,168243.70274867714,-832416.9672251029,-85.60139133374737,-804190.2194753557,-82.6987007647892,28226.747749747243,20.15952121652908,118701.38179975051,10130.066165163658,5642.469300908253,5543.037733107492,140497.47577304812,15565.784937021372,4901.2052323710595,7279.236806236572
Lansing,Michigan,MISE,2050,979497.367861704,140485.30710676915,170314.70094115133,-839012.0607549348,-85.6574084100444,-809182.6669205526,-82.61203076911195,29829.39383438218,21.23310575938861,118271.36036355572,10312.2046006061,5231.9942807402995,6669.747861867,139955.5816059273,17061.592435736264,4545.358447084839,8752.168452402924
Memphis,Tennessee,SRCE,2027,1603108.6910768675,1540357.4310542578,1694493.9346221315,-62751.26002260973,-3.9143484388733105,91385.243545264,5.7005020341993875,154136.50356787373,10.006541368932728,1336187.8188967584,64351.42547614599,134471.59035028555,5346.59633106781,1515103.3517347611,54737.37911285231,117613.24403779491,7039.959736723178
Memphis,Tennessee,SRCE,2028,1539102.1430715837,1472258.613478087,1623648.1394563774,-66843.52959349682,-4.343021020040768,84545.99638479366,5.493202433989556,151389.52597829048,10.282807965418893,1277628.4072080762,64012.85395631725,124744.49957667543,5872.852737017862,1453023.599605941,54057.30634380455,108817.46676343273,7749.766743198883
Memphis,Tennessee,SRCE,2029,1506549.9665316714,1416940.4172838288,1585996.3556050854,-89609.54924784251,-5.947997161630066,79446.38907341403,5.273398880776111,169055.93832125654,11.931054845998707,1231530.2169643722,63598.699183749224,115719.91177595952,6091.589359747937,1423820.6901994573,53360.00797093445,100835.06713238284,7980.590302310764
Memphis,Tennessee,SRCE,2030,1455393.219742279,1365047.6008273952,1530658.4578246365,-90345.61891488382,-6.207643246467935,75265.23808235745,5.171470985393585,165610.85699724127,12.132240435927633,1187373.5479618236,63310.59484636169,107347.89307468968,7015.564944520224,1374985.9425507789,52843.53762951337,93577.71517444073,9251.262469903635
Memphis,Tennessee,SRCE,2031,1408367.275946535,1314814.6006963593,1478559.6550204076,-93552.67525017564,-6.642633413027919,70192.3790738727,4.983954134172695,163745.05432404834,12.453851230228565,1144716.686047496,62855.58064138881,99580.99138582102,7661.342621653337,1329450.1730792853,52195.31956496936,86783.89767574483,10130.264700408323
Memphis,Tennessee,SRCE,2032,1355844.0604569844,1266618.366997659,1418965.7612209534,-89225.69345932547,-6.580822681721388,63121.700763968984,4.655528065867246,152347.39422329445,12.027884498818105,1107573.4745875008,62475.13337033025,92376.77745287548,4192.981586952419,1281494.117788548,51588.5267610725,80354.70530515525,5528.411366177676
Memphis,Tennessee,SRCE,2033,1339843.91634235,1222207.3915723118,1399680.9550733457,-117636.5247700382,-8.779867814093976,59837.03873099573,4.465970849376644,177473.56350103393,14.52074048355432,1069962.1560645006,62021.94369145041,85700.02014813815,4523.271668222697,1268412.4321011663,50981.453536478344,74363.49392552406,5923.575510177136
Memphis,Tennessee,SRCE,2034,1290575.3868787491,1178615.9259467595,1344210.2123762092,-111959.4609319896,-8.675158543257442,53634.825497460086,4.155884735038661,165594.28642944968,14.049893844462606,1033107.1754640798,61677.926083104176,79509.87178305468,4320.952616520945,1218951.0414019744,50519.885220362645,69091.54698707444,5647.738766797732
Memphis,Tennessee,SRCE,2035,1250086.09034508,1137854.5011678284,1298555.8717361973,-112231.58917725156,-8.977908805166418,48469.781391117256,3.877315471747823,160701.37056836882,14.12319153313839,998019.0542009773,61428.02179115941,73768.14930971472,4639.275865976893,1178176.0327611081,50178.23381870141,64139.58395018116,6062.021206206306
Memphis,Tennessee,SRCE,2036,1212714.8061151672,1099251.383125798,1256045.668997667,-113463.42298936914,-9.356150548935734,43330.862882499816,3.573046413221151,156794.28587186895,14.263733326039896,964770.5609302765,61249.749357028435,68440.81903413126,4790.253804361962,1140294.1187253513,49953.97189450042,59542.39915994413,6255.17921787121
Memphis,Tennessee,SRCE,2037,1178157.3424067858,1062471.1961617535,1216166.362489616,-115686.14624503232,-9.819244177412173,38009.02008283022,3.2261412559025358,153695.16632786253,14.465819580153925,933226.414062136,61142.53570528831,63496.16618374967,4606.0802105794655,1105046.475114439,49858.266291630214,55243.53749243629,6018.083591110479
Memphis,Tennessee,SRCE,2038,1146626.0536880577,1027970.244066183,1179693.2943751886,-118655.80962187471,-10.348256891619114,33067.24068713095,2.8838731320269626,151723.05030900566,14.759478806396015,903124.1175326137,61094.95864354223,58905.11887595432,4846.049014072754,1072227.4115278341,49903.51130009258,51227.698251130154,6334.673296131807
Memphis,Tennessee,SRCE,2039,1116665.3132764357,994403.0638514451,1143051.9613884583,-122262.24942499062,-10.948871427398231,26386.64811202255,2.3629862769356405,148648.89753701317,14.948555866398655,874729.0904043514,61120.07818929906,54644.55546461614,3909.339793178532,1040303.992441722,50105.917965703615,47534.12977171558,5107.921209317261
Memphis,Tennessee,SRCE,2040,1090463.9103799688,964649.1747838245,1111414.151969079,-125814.73559614434,-11.537725769604295,20950.24158911011,1.9212228290810711,146764.97718525445,15.214337089765731,848165.4635371659,61234.98762454962,50690.369264526715,4558.354357582222,1010860.0239546752,50500.762783363694,44100.09760571525,5953.267625324669
Memphis,Tennessee,SRCE,2041,1057216.6299704844,937270.6446832814,1070450.926936632,-119945.98528720299,-11.345450108039982,13234.296966147609,1.251805598869277,133180.2822533506,14.209373035293805,823414.535839611,61426.666768718525,47022.40127952728,5407.040795424707,971366.0839211753,51093.13043545273,40865.407576318896,7126.305003685095
Memphis,Tennessee,SRCE,2042,1035772.663365919,911834.7803685565,1043714.2436991066,-123937.88299736253,-11.965741844798774,7941.580333187594,0.7667300570938107,131879.46333055012,14.463087630551389,800256.9961727908,61688.921359621134,43619.91216194923,6268.950674195473,945655.0952126116,51903.976507981766,37906.439483750524,8248.732494762698
Memphis,Tennessee,SRCE,2043,1015569.9412189332,888259.9815908141,1019151.0859870136,-127309.95962811913,-12.535814074539854,3581.1447680804413,0.3526241396808366,130891.10439619957,14.735675039843896,778795.4396828044,62026.99971770991,40463.451320177046,6974.090870122671,921855.3414169586,52965.60761544686,35160.02058407763,9170.116370530452
Memphis,Tennessee,SRCE,2044,1003134.6174814224,867172.8764999406,999601.6381684896,-135961.74098148174,-13.553688469334446,-3532.9793129328173,-0.35219393801831855,132428.76166854892,15.27132193099192,759158.481306797,62451.36307432389,37534.73954964623,8028.292569173451,902166.5190730329,54320.00032144358,32538.82426389587,10576.294510117323
Memphis,Tennessee,SRCE,2045,989780.7733605944,847678.7109468407,978377.83104479,-142102.0624137537,-14.356922890235154,-11402.942315804423,-1.1520674701619136,130699.12009794929,15.418473816802702,740875.7150239462,62933.284456540605,34817.81110035737,9051.900365996495,880284.8636955282,55972.37425504757,30203.878372065938,11916.714722148257
Memphis,Tennessee,SRCE,2046,980367.8679640512,830661.3529624303,961609.8359140628,-149706.51500162086,-15.270442850449523,-18758.032049988396,-1.9133666721394655,130948.48295163247,15.764364441011269,724297.306591331,63499.242019750476,32298.03305089281,10566.771300456017,861709.9075439142,57984.13448965649,27999.21916387191,13916.574716620116
Memphis,Tennessee,SRCE,2047,970492.093678452,815108.0335227522,945534.693520759,-155384.06015569973,-16.010852758907927,-24957.40015769296,-2.571623233229756,130426.65999800677,16.001150109431002,709135.5737586458,64141.00242864313,29963.79908239319,11867.658253070042,843519.1350354115,60405.60776597184,25993.103258091352,15616.84746128437
Memphis,Tennessee,SRCE,2048,968065.7802681644,802418.0443432372,934772.0695671331,-165647.73592492717,-17.11120662472348,-33293.71070103126,-3.439199213488215,132354.0252238959,16.49439792100201,695636.0846390179,64870.96766367781,27799.776665366473,14111.215375175037,828781.1135113757,63313.30269527714,24115.602001258216,18562.05135922201
Memphis,Tennessee,SRCE,2049,972433.9222240328,791790.6566538508,926945.2737115726,-180643.265570182,-18.576405187206618,-45488.648512460175,-4.677813831136625,135154.61705772183,17.069488749575854,683784.0265105398,65688.37792384799,25787.403793787224,16530.848425675707,816067.9728439113,66772.54805746027,22369.482245376697,21735.270564824415
Memphis,Tennessee,SRCE,2050,979497.367861704,784103.8040724196,922697.923292304,-195393.56378928432,-19.948350062015898,-56799.44456939993,-5.798835855311813,138594.1192198844,17.675481039635905,673524.6668544611,66591.7005891009,23911.436991339557,20075.999637518038,804734.0778291172,70842.22298909379,20745.430809677924,26376.191664415135
Montgomery,Alabama,SRSE,2027,1603108.6910768675,705553.6337913222,773055.4959135163,-897555.0572855453,-55.988409412378914,-830053.1951633513,-51.77772410464407,67501.86212219403,9.56721911550082,602290.8463442541,29928.602486450545,71978.12475987415,1356.0602007433672,681960.5405742473,26354.98810362339,62954.418332629975,1785.54890301573
Montgomery,Alabama,SRSE,2028,1539102.1430715837,673634.8866729785,739894.1154441311,-865467.2563986052,-56.231957072803084,-799208.0276274526,-51.926899798376894,66259.22877115256,9.836074419839042,575693.6298540164,29692.627147370993,66771.53984904102,1477.0898225502433,653713.0271846787,25985.598786325627,58246.33425059505,1949.1552225316086
Montgomery,Alabama,SRSE,2029,1506549.9665316714,647657.5086713746,721996.9414201466,-858892.4578602967,-57.010552383975025,-784553.0251115247,-52.076137037638134,74339.43274877197,11.478201326079622,554712.9593062158,29422.88287367949,61940.98117910715,1580.685312372287,640349.939527711,25602.522407163295,53973.62389571474,2070.855589557553
Montgomery,Alabama,SRSE,2030,1455393.219742279,622916.6547749605,695618.7330399429,-832476.5649673186,-57.19942580979822,-759774.4867023361,-52.20406941547226,72702.07826498244,11.671236867353842,534608.8445392182,29216.80827637114,57459.720825137374,1631.2811342338089,618076.7787275751,25301.81458476897,50089.007202371955,2151.1325252268944
Montgomery,Alabama,SRSE,2031,1408367.275946535,599155.9640260505,670989.5408608589,-809211.3119204844,-57.457406582855306,-737377.7350856761,-52.35692050499395,71833.57683480834,11.989128231674433,515169.8033138118,28932.065899021487,53302.35927908289,1751.7355341344278,597286.0303604084,24934.76081508282,46452.50493268705,2316.244752680618
Montgomery,Alabama,SRSE,2032,1355844.0604569844,577871.5007989069,644904.8274534896,-777972.5596580775,-57.379206233780565,-710939.2330034948,-52.43517700434327,67033.32665458275,11.60004024457154,498253.6650974703,28677.603190666712,49446.18558535611,1494.0469254137995,575338.4587285644,24585.306029219726,43011.174244546324,1969.8884511591323
Montgomery,Alabama,SRSE,2033,1339843.91634235,556817.7403271412,635238.064825456,-783026.1760152087,-58.44159655199225,-704605.851516894,-52.58865177672357,78420.32449831476,14.083661280662735,481043.303820037,28385.101085579336,45872.34170487608,1516.993716648863,569226.3112393141,24220.852443083895,39804.28006695428,1986.621076103666
Montgomery,Alabama,SRSE,2034,1290575.3868787491,536570.2884582015,609696.4610647494,-754005.0984205477,-58.42394842536906,-680878.9258139997,-52.75778019141543,73126.17260654795,13.62844238294876,464187.80250436626,28139.233348158,42558.96324223219,1684.2893634450395,546599.5628735346,23913.049122018063,36982.3839811365,2201.4650880602894
Montgomery,Alabama,SRSE,2035,1250086.09034508,517368.96040000266,588260.737800919,-732717.1299450774,-58.61333356191608,-661825.352544161,-52.942381941188344,70891.77740091633,13.702363849989474,448111.479231664,27930.82868856833,39485.61209463226,1841.0403851381407,527874.6175841928,23648.71606335552,34331.76452800654,2405.639625364158
Montgomery,Alabama,SRSE,2036,1212714.8061151672,499220.2551526571,568324.7264422827,-713494.55096251,-58.83448832031098,-644390.0796728845,-53.13615999602871,69104.47128962557,13.842481465118844,432846.9790107274,27751.73828654579,36634.07116904235,1987.4666863416405,510431.32532397483,23427.093867353702,31871.04595158514,2595.2612993689727
Montgomery,Alabama,SRSE,2037,1178157.3424067858,482029.5030258562,549729.4728575839,-696127.8393809296,-59.08615210586834,-628427.8695492019,-53.339893317256326,67699.96983172768,14.04477721939278,418328.1427513912,27601.50006519741,33987.36461316738,2112.4955961002283,494147.85184076434,23251.52582177417,29570.00972063628,2760.085474409175
Montgomery,Alabama,SRSE,2038,1146626.0536880577,465701.7499689301,532432.5429072584,-680924.3037191276,-59.385036780646416,-614193.5107807993,-53.56528475916631,66730.79293832829,14.329083569640938,404433.96627687634,27475.630060459156,31529.931224909124,2262.2224066854737,478929.2608409748,23125.677317357713,27420.465886333608,2957.138862592272
Montgomery,Alabama,SRSE,2039,1116665.3132764357,450352.1015727326,515770.48856196116,-666313.211703703,-59.66991217347449,-600894.8247144746,-53.81154205922042,65418.386989228544,14.526053450349751,391282.8651391708,27379.121031228107,29249.39476386322,2440.7206384705055,464082.8617504268,23055.17229902464,25443.42276422944,3189.031748280296
Montgomery,Alabama,SRSE,2040,1090463.9103799688,436087.6561135917,500515.2004186534,-654376.2542663771,-60.00897856751276,-589948.7099613154,-54.10070928030526,64427.54430506169,14.773989449561412,378924.67787434615,27320.122734361867,27132.85173129839,2710.0037735853107,450316.5126180548,23054.088371908103,23605.300711609074,3539.298717081387
Montgomery,Alabama,SRSE,2041,1057216.6299704844,422975.1674747654,481092.0353914724,-634241.4624957191,-59.991627497708386,-576124.594579012,-54.49446955777611,58116.86791670701,13.740018891339348,367347.76798043266,27291.81665056641,25169.511693809545,3166.0711499567733,431923.95980459434,23121.416336157312,21873.87980784107,4172.779442879673
Montgomery,Alabama,SRSE,2042,1035772.663365919,410535.28492690774,467836.6997884075,-625237.3784390113,-60.36434446987589,-567935.9635775115,-54.832105892031095,57301.41486149974,13.957732006324806,356449.49073326023,27291.22444302032,23348.273575325242,3446.2961753019194,419748.87901325856,23263.11472720631,20290.04359401644,4534.662453926168
Montgomery,Alabama,SRSE,2043,1015569.9412189332,398844.7273458852,455422.10750944674,-616725.2138730481,-60.72700548155516,-560147.8337094865,-55.156007575132804,56577.38016356155,14.185314806605593,346267.5796740485,27320.670483209222,21658.726127593633,3597.7510610337604,408381.17086841754,23490.335642420392,18819.977822587774,4730.62317602103
Montgomery,Alabama,SRSE,2044,1003134.6174814224,388392.8617258002,445392.7457851436,-614741.7557556222,-61.282079697245315,-557741.8716962788,-55.59990274252578,56999.88405934337,14.675832044406745,336847.1059597682,27384.97421042205,20091.085106498707,4069.6964491113495,398796.2993572625,23818.179127421557,17416.939491125333,5361.327809334151
Montgomery,Alabama,SRSE,2045,989780.7733605944,378693.1863380271,434618.93013747456,-611087.5870225673,-61.73969059307412,-555161.8432231199,-56.08937435086595,55925.74379944743,14.76808820888773,327990.93839037564,27469.633219637697,18636.804582432986,4595.81014558087,388158.3329581707,24243.148645304234,16167.121397415744,6050.32713658385
Montgomery,Alabama,SRSE,2046,980367.8679640512,369809.26999542874,425440.27250809065,-610558.5979686225,-62.27851992299394,-554927.5954559606,-56.60401708272931,55631.002512661915,15.043160630708249,319819.27435220167,27587.371992193137,17288.05204415257,5114.57160688133,378927.8705227517,24789.40352095107,14987.041388493191,6735.957075894707
Montgomery,Alabama,SRSE,2047,970492.093678452,361447.56583068136,416359.065292829,-609044.5278477706,-62.75625858416958,-554133.0283856229,-57.098149690771294,54911.49946214765,15.192106588392607,312217.14563884656,27733.818343981715,16038.615019084737,5457.986828768382,369791.8593319321,25471.716027968865,13913.234939317557,7182.254993610491
Montgomery,Alabama,SRSE,2048,968065.7802681644,354186.33110864455,409394.9023765422,-613879.4491595197,-63.41298924846499,-558670.8778916221,-57.71001199286937,55208.57126789767,15.587437012345564,305267.094526076,27914.481407387946,14880.28651928662,6124.468655893976,362113.9205351472,26316.515322091123,12908.271590931985,8056.194928371946
Montgomery,Alabama,SRSE,2049,972433.9222240328,348070.5920637052,403999.4719473117,-624363.3301603276,-64.20624742628883,-568434.450276721,-58.454815004464955,55928.87988360651,16.06825774967228,298959.36895919556,28128.62030450493,13803.130926520846,7179.471873483874,355241.36965828325,27344.67836858746,11973.63234626231,9439.791574178702
Montgomery,Alabama,SRSE,2050,979497.367861704,342677.4884246665,399374.806940323,-636819.8794370375,-65.0149658724709,-580122.560921381,-59.2265563906333,56697.31851565646,16.54538755268153,293256.0545457902,28375.259006814424,12798.988920018033,8247.185952043865,348860.1583607583,28575.022459508375,11104.332172517987,10835.293947538332
Nashville,Tennessee,SRCE,2027,1603108.6910768675,2767796.461144967,3044757.1590372934,1164687.7700680995,72.65182807322537,1441648.467960426,89.92830467359123,276960.6978923264,10.0065413689327,2400933.602817274,115630.07657294648,241625.73204929475,9607.049705451704,2722418.583283114,98355.04483995738,211333.755444532,12649.7754696904
Nashville,Tennessee,SRCE,2028,1539102.1430715837,2645432.8703993564,2917457.6523165917,1106330.7273277726,71.8815662955202,1378355.509245008,89.55581768564275,272024.78191723535,10.282807965418918,2295710.925813188,115021.7131921271,224147.57608519003,10552.655308851501,2610870.3706495673,97133.05378415213,195529.03329226078,13925.194590611405
Nashville,Tennessee,SRCE,2029,1506549.9665316714,2546034.1824217234,2849802.9171243343,1039484.215890052,68.99765948573997,1343252.950592663,89.16086292743776,303768.7347026109,11.93105484599872,2212879.2367198416,114277.53778791877,207931.71496455523,10945.692949407916,2558397.0240866966,95880.11084384307,181185.83151009813,14339.950683696557
Nashville,Tennessee,SRCE,2030,1455393.219742279,2452790.399614341,2750368.8282849025,997397.179872062,68.53111353979519,1294975.6085426235,88.97771344378927,297578.4286705614,12.132240435927606,2133536.176636992,113759.85653460343,192888.4248379548,12605.941604790949,2470648.142562225,94952.08936359921,168145.43409225484,16623.162266823634
Nashville,Tennessee,SRCE,2031,1408367.275946535,2362529.0633865413,2656754.9182116147,954161.7874400064,67.74949998740448,1248387.6422650798,88.6407731552882,294225.8548250734,12.453851230228615,2056888.0499945802,112942.26272104766,178932.4412622477,13766.30940866626,2388827.041136141,93787.33654134862,155937.94013568302,18202.600398442395
Nashville,Tennessee,SRCE,2032,1355844.0604569844,2275927.4978132336,2549673.4285270497,920083.4373562492,67.86056480906343,1193829.3680700653,88.05063966336125,273745.9307138161,12.027884498818079,1990147.1448241668,112258.65475496188,165987.5250843898,7534.173149714969,2302657.040947723,92697.01883883688,144385.62407410573,9933.744666383995
Nashville,Tennessee,SRCE,2033,1339843.91634235,2196127.4863742376,2515021.459358646,856283.5700318876,63.90920312341027,1175177.543016296,87.71003313762264,318893.9729844085,14.52074048355435,1922565.1198939483,111444.33934728889,153990.37113335673,8127.655999643815,2279151.16976394,91606.19726144649,133620.2956378575,10643.796695402034
Nashville,Tennessee,SRCE,2034,1290575.3868787491,2117800.013891472,2415348.6676812386,827224.6270127229,64.09735033095293,1124773.2808024895,87.15285385402775,297548.6537897666,14.049893844462627,1856342.1233186696,110826.19014389227,142867.58210177848,7764.118327131632,2190276.3025541687,90776.82667111066,124147.37994607678,10148.158509882494
Nashville,Tennessee,SRCE,2035,1250086.09034508,2044557.7098782167,2333314.5112498654,794471.6195331367,63.55335249861286,1083228.4209047854,86.65230573086096,288756.8013716487,14.1231915331384,1793293.913921081,110377.14877146466,132550.548650841,8336.098534830131,2117009.59033264,90162.92919420105,115249.4284103393,10892.563312685155
Nashville,Tennessee,SRCE,2036,1212714.8061151672,1975193.5666268906,2256929.9096436473,762478.7605117233,62.873707541698266,1044215.10352848,86.1055788436803,281736.3430167567,14.26373332603994,1733551.2463052515,110056.81934508619,122978.11722236499,8607.38375418805,2048941.3449398782,89759.96339700407,106988.96136734991,11239.639939414586
